,native:xgboost_native,native:lightgbm_native,native:catboost_native,permutation:xgboost_perm_f1m,permutation:lightgbm_perm_f1m,permutation:catboost_perm_f1m,avg_native,avg_perm,avg_total,zero_native,zero_perm,all_zero
f_macd_12_26_9_hist,0.07630101591348648,24003.0,7.366871379525211,-0.0035716661161172003,0.004283866569250871,0.0032414452918096194,8003.4810574651465,0.0013178819149810967,4001.741187673531,False,False,False
f_di_diff_14,0.07651642709970474,22458.0,6.828112807679329,0.003196992925568981,0.005630633021703824,0.006860229319848176,7488.301543078259,0.0052292850890403265,3744.1533861816747,False,False,False
f_adx_14,0.07782838493585587,27121.0,9.910390950573316,-0.0021035244145517938,0.003829231724641924,-0.0007012995407319588,9043.662739778503,0.00034146925645272376,4521.83154062388,False,False,False
f_roc_5,0.07277678698301315,21661.0,5.682931056502829,0.0005730600898389393,0.0015761981861069142,0.0024478445059400444,7222.2519026144955,0.001532367593961966,3611.1267174910445,False,False,False
f_atr_14_pct,0.07838724553585052,25718.0,9.404668144130497,-0.002279079052152977,0.006079342435394819,0.0023865189536293463,8575.827685129889,0.0020622607789570627,4287.914873695334,False,False,False
f_return_std_20,0.08029996603727341,26697.0,10.278634630523209,-0.0007413451500564383,0.004366578309812086,0.003288770499401561,8902.452978198853,0.002304667886385736,4451.227641433369,False,False,False
f_range_over_atr,0.0765995904803276,22955.0,5.685611475233002,-0.001586520146398096,0.006589387592386564,0.0002971209148144971,7653.587403688572,0.0017666627869343217,3826.794585175679,False,False,False
f_donchian_pos_20,0.07448651641607285,22371.0,6.495786414925672,0.003917888507045014,0.0090555483290301,0.008003832077811107,7459.190090977114,0.006992422971295407,3729.5985417000425,False,False,False
f_bandwidth_20,0.07901369035243988,25005.0,8.419691170202713,-0.000699127564840274,0.00046037222117610853,0.0016651934107209665,8337.832901620184,0.00047547935568560034,4168.91668854977,False,False,False
f_ret_24,0.07681643217802048,22935.0,7.620155926754921,-0.002414066443595114,0.0037343555343868017,-0.0008614888892713113,7647.565657452978,0.0001529334005067921,3823.782905193189,False,False,False
f_rolling_std_ret_5,0.0792660042643547,25124.0,8.199408978339989,-0.004439403638015105,0.003173066080582543,0.001495117787231437,8377.426224994202,7.626007659962495e-05,4188.713150627139,False,False,False
f_zscore_close_50,0.07604964822530746,21648.0,6.909006013386396,-0.00376041871984546,0.0002280473563123775,0.0005949213232466555,7218.328351887204,-0.0009791500134288089,3609.163686368595,False,False,False
f_vwap_dev_over_atr14,0.07565832138061523,22304.0,7.1987310522229,0.00016150532119505457,0.004910155018934548,0.004619389134682117,7437.091463124535,0.003230349824937239,3718.54734673718,False,False,False
